TH, 1577027146, 1577035460, 93, 429
XOVY, 1577026830, 1577035960, 49, 882
U, 1577031447, 1577036567, 90, -421
QBTQ, 1577032842, 1577036821, 15, -337
N, 1577037535, 1577037566, 42, 195
PZLK, 1577030159, 1577037961, 17, -680
OEPF, 1577035558, 1577038424, 44, 785
CKYR, 1577032911, 1577038538, 30, 510
YN, 1577034305, 1577038681, 85, -561
JWLS, 1577037929, 1577039016, 92, -443
L, 1577034353, 1577039730, 18, -732
OW, 1577035994, 1577040129, 33, 77
MRWV, 1577033346, 1577040849, 33, -169
LKJP, 1577040471, 1577041169, 2, 314
DKR, 1577040889, 1577041860, 39, 630
H, 1577040638, 1577042168, 20, 525
D, 1577033852, 1577042454, 88, -913
I, 1577042306, 1577043379, 31, -681
SA, 1577041779, 1577044080, 76, -997
PYU, 1577043372, 1577044473, 43, -820
BZYS, 1577043753, 1577044738, 26, -561
KJ, 1577043906, 1577045355, 37, -97
XBNB, 1577043450, 1577045601, 57, 396
XSUP, 1577037798, 1577046461, 29, 209
MSEV, 1577039055, 1577046674, 85, -151
MQ, 1577043786, 1577047135, 39, -962
T, 1577040145, 1577047333, 11, -504
U, 1577041544, 1577047521, 66, 236
BHU, 1577040867, 1577048301, 85, 470
VI, 1577042186, 1577048787, 7, 69
A, 1577041052, 1577049313, 83, 773
LEO, 1577047333, 1577049816, 83, 723
XB, 1577042561, 1577050098, 35, -676
VLNY, 1577049554, 1577050625, 32, -754
RR, 1577048868, 1577050887, 66, -179
JZU, 1577042297, 1577051356, 12, -123
DYI, 1577049447, 1577052157, 85, -834
GFR, 1577043635, 1577052529, 22, 893
UIP, 1577045869, 1577053468, 80, 308
FC, 1577049506, 1577053494, 69, 17
FM, 1577050490, 1577053872, 94, -488
WZSV, 1577052594, 1577054196, 42, -73
HKJG, 1577053458, 1577054793, 40, 980
ZGGV, 1577045830, 1577054804, 26, -201
IG, 1577046582, 1577055442, 38, -897
KQZE, 1577051951, 1577055944, 2, -3
KCCT, 1577053892, 1577056015, 60, 961
IS, 1577053174, 1577056477, 60, -181
OUK, 1577051980, 1577056688, 75, -769
PU, 1577053886, 1577057494, 81, -18
VPHG, 1577056246, 1577057623, 30, 308
GBE, 1577048484, 1577058115, 88, 834
AFRO, 1577057557, 1577059040, 92, -866
FZ, 1577054151, 1577059425, 42, -6
WC, 1577057131, 1577060105, 85, 923
AHE, 1577058987, 1577060272, 26, 156
A, 1577054545, 1577060413, 52, 195
F, 1577052162, 1577061346, 95, -679
BDWH, 1577057430, 1577061845, 68, -523
OE, 1577056398, 1577061908, 69, -290
VRN, 1577052763, 1577062186, 32, 582
VUTM, 1577060152, 1577063017, 33, -977
K, 1577056346, 1577063381, 31, -231
CZVB, 1577057443, 1577063719, 32, 600
TALH, 1577058426, 1577064185, 26, -6
XUJ, 1577058275, 1577064424, 61, -102
QMSK, 1577060655, 1577065040, 90, -21
MWPK, 1577062524, 1577065239, 73, -246
B, 1577060023, 1577065885, 94, 17
CV, 1577065370, 1577066681, 30, -582
ALLN, 1577064827, 1577067116, 89, 56
GY, 1577060971, 1577067818, 82, 182
DX, 1577061292, 1577068034, 88, -135
YH, 1577060966, 1577068959, 82, -739
BPYX, 1577060044, 1577069025, 94, -270
NAB, 1577063542, 1577069905, 75, 722
ZTV, 1577066840, 1577070013, 40, -450
B, 1577064911, 1577070400, 38, 737
VCDD, 1577066381, 1577070914, 14, -208
KZM, 1577064853, 1577071886, 51, -54
GEJ, 1577069776, 1577072882, 17, -242
CPZJ, 1577070577, 1577073419, 52, -304
FC, 1577064126, 1577073485, 95, -626
AVDD, 1577071670, 1577074384, 61, -421
TE, 1577070524, 1577074760, 95, 159
T, 1577067776, 1577075373, 55, -706
XGA, 1577074253, 1577075550, 28, -698
XSE, 1577074841, 1577076347, 3, -664
YIES, 1577076204, 1577076450, 3, -745
KY, 1577072064, 1577077028, 95, 46
AIMO, 1577076772, 1577077729, 22, 650
CY, 1577074714, 1577078302, 59, -872
N, 1577071722, 1577079080, 38, -719
YUU, 1577073413, 1577080016, 80, 560
KL, 1577078284, 1577080764, 44, 369
VQPF, 1577077156, 1577081116, 82, -810
K, 1577073149, 1577081233, 3, 656
W, 1577072185, 1577081314, 45, 636
NCIG, 1577076115, 1577081752, 95, 349
ES, 1577075646, 1577082119, 88, 128
HO, 1577076129, 1577083037, 17, -106
SB, 1577076926, 1577083490, 53, -440
ZG, 1577078321, 1577083667, 49, -346
HCBD, 1577077531, 1577084636, 55, 267
SX, 1577082560, 1577084659, 98, 892
KE, 1577081958, 1577084844, 76, 714
YSE, 1577080457, 1577085548, 26, 94
SOE, 1577079602, 1577085974, 58, -483
HTO, 1577082592, 1577086399, 17, 674
K, 1577086580, 1577087302, 63, -403
RQQU, 1577086972, 1577087958, 26, -836
ZA, 1577081632, 1577088666, 23, 620
GR, 1577079910, 1577088830, 67, -794
N, 1577086751, 1577089498, 94, 17
KXAT, 1577088503, 1577089830, 29, 160
C, 1577090073, 1577090472, 15, -422
ZV, 1577084017, 1577090584, 47, 999
K, 1577088631, 1577091190, 18, -954
C, 1577087790, 1577091912, 76, 748
CJ, 1577085387, 1577092445, 7, 122
AYPN, 1577091795, 1577093074, 13, -302
OEPF, 1577085513, 1577093598, 67, -949
L, 1577088733, 1577094266, 93, -847
TKUB, 1577090507, 1577094773, 67, 166
CND, 1577094214, 1577095185, 92, -203
PN, 1577092454, 1577096105, 42, 381
EDH, 1577087310, 1577097042, 59, -399
Y, 1577092690, 1577098027, 12, -52
WZTZ, 1577092995, 1577098824, 16, -717
NQBC, 1577094226, 1577098993, 69, 205
CM, 1577098794, 1577099099, 48, 783
AUAW, 1577097564, 1577099630, 72, -756
CC, 1577095862, 1577099789, 98, 3
P, 1577090839, 1577100484, 63, 945
Y, 1577098354, 1577101457, 20, 174
L, 1577092836, 1577102286, 78, 914
F, 1577095986, 1577102729, 81, -382
U, 1577098739, 1577103635, 70, 448
PZ, 1577096316, 1577104413, 99, 738
YTAF, 1577098809, 1577104817, 65, -605
ME, 1577096603, 1577105022, 72, -368
RO, 1577097522, 1577105818, 89, -961
E, 1577102133, 1577106404, 76, -870
IVC, 1577101091, 1577106888, 67, -831
WAK, 1577104419, 1577107093, 91, -200
ZRG, 1577104094, 1577107257, 33, 500
OIAU, 1577104536, 1577107485, 58, -579
UT, 1577098525, 1577108086, 50, 802
F, 1577102231, 1577108162, 68, 952
PG, 1577108083, 1577108513, 92, 414
YIZD, 1577100059, 1577109338, 56, -680
WE, 1577100963, 1577110275, 32, 616
SAN, 1577105776, 1577110754, 15, 104
DCZ, 1577102591, 1577111045, 56, -574
RRDI, 1577110746, 1577111573, 77, -73
IO, 1577106286, 1577112185, 93, -171
YADX, 1577108430, 1577112306, 62, -205
EN, 1577105311, 1577112606, 42, 339
KN, 1577106895, 1577113276, 69, 315
QT, 1577109388, 1577113855, 13, -86
NM, 1577109489, 1577114360, 71, -707
YHCC, 1577113538, 1577115102, 11, -601
GN, 1577105479, 1577115449, 90, 302
W, 1577106808, 1577115541, 75, 821
RJRI, 1577111864, 1577116103, 88, -404
BT, 1577113054, 1577116993, 12, -356
OZK, 1577112510, 1577117158, 48, 442
B, 1577111072, 1577117791, 48, 148
C, 1577111655, 1577117934, 22, 481
YCP, 1577111257, 1577118607, 4, 70
OGKA, 1577112330, 1577119312, 22, -525
MMUS, 1577113385, 1577119393, 42, -488
SYN, 1577119315, 1577119741, 78, 637
VRDJ, 1577115424, 1577120623, 18, -1000
CT, 1577117089, 1577121043, 18, -978
EJP, 1577119953, 1577121977, 15, 462
E, 1577118570, 1577122132, 58, -454
OEJL, 1577120095, 1577122599, 24, 180
HIF, 1577120085, 1577122632, 22, 281
VCDD, 1577114245, 1577122733, 40, 954
ZD, 1577117353, 1577122886, 4, -907
KTP, 1577117958, 1577123196, 21, -675
UN, 1577119524, 1577124075, 68, -923
M, 1577120427, 1577125067, 51, -715
R, 1577122892, 1577125699, 59, -139
QE, 1577124127, 1577125864, 53, -80
YOZ, 1577117956, 1577125949, 17, -906
RAD, 1577123366, 1577126551, 53, 288
RD, 1577127025, 1577127494, 8, -213
BS, 1577122383, 1577128071, 19, 726
P, 1577125277, 1577128708, 26, 361
QR, 1577119959, 1577129580, 61, 182
G, 1577119813, 1577129716, 74, -624
PR, 1577126930, 1577129795, 64, 948
PZLK, 1577121147, 1577130468, 86, 555
M, 1577129011, 1577131053, 20, 481
DZ, 1577121743, 1577131649, 67, 802
J, 1577126998, 1577132391, 49, 990
NGP, 1577125915, 1577133030, 94, -639
KM, 1577130948, 1577133983, 88, -435
XM, 1577124972, 1577134274, 21, 374
QVQT, 1577130161, 1577134978, 48, -345
IVU, 1577128001, 1577135646, 86, 427
T, 1577132593, 1577135791, 84, 703
AJ, 1577128345, 1577136331, 64, 564
MIE, 1577127380, 1577137293, 68, 97
USLM, 1577134413, 1577137574, 91, -739
NPJE, 1577130422, 1577138240, 98, -968
QSLJ, 1577137932, 1577138500, 16, 57
UZGU, 1577130924, 1577139375, 23, -373
RQ, 1577135395, 1577140008, 4, 827
MY, 1577137632, 1577140500, 43, -698
WA, 1577133203, 1577141213, 93, 856
XM, 1577133069, 1577141564, 73, -746
RWM, 1577138561, 1577141928, 82, -561
MOM, 1577136026, 1577142411, 12, -484
BJWD, 1577134888, 1577142528, 37, -69
M, 1577140552, 1577143348, 1, -878
Q, 1577140176, 1577143727, 83, -814
CQH, 1577142955, 1577144186, 23, -313
V, 1577143117, 1577144211, 10, -774
XX, 1577138153, 1577144507, 81, 611
HJ, 1577143640, 1577145361, 17, -19
P, 1577141969, 1577146310, 47, -678
DZNT, 1577137900, 1577146382, 67, -933
EN, 1577141341, 1577146390, 73, -398
W, 1577142685, 1577146750, 77, -828
C, 1577140116, 1577146757, 26, 493
S, 1577142316, 1577146942, 20, -49
OV, 1577145282, 1577147149, 34, -425
FXA, 1577140622, 1577147174, 7, 959
TWN, 1577143001, 1577147351, 7, -417
JK, 1577139113, 1577148142, 52, -686
AC, 1577144577, 1577148589, 9, 711
XRF, 1577147072, 1577148874, 72, 382
HPAR, 1577142959, 1577149483, 20, 589
VM, 1577148668, 1577150305, 45, -336
CQQ, 1577147650, 1577151010, 79, 973
QT, 1577145600, 1577151582, 96, -927
UUGI, 1577142395, 1577151864, 4, -499
RUF, 1577151625, 1577152670, 49, -21
JTK, 1577144173, 1577153515, 38, 600
NU, 1577151678, 1577154040, 27, 355
UD, 1577150085, 1577154667, 19, 68
JST, 1577148677, 1577154778, 10, -204
DL, 1577153284, 1577155465, 68, -975
WWQV, 1577149989, 1577156127, 94, -994
W, 1577150061, 1577156844, 95, 297
M, 1577148047, 1577157615, 99, -7
HKM, 1577154681, 1577157951, 29, -703
U, 1577151139, 1577158774, 50, 462
E, 1577158881, 1577158969, 9, -472
N, 1577157096, 1577159596, 37, 806
P, 1577157626, 1577160507, 27, 739
M, 1577156424, 1577161456, 53, 512
O, 1577155417, 1577161610, 60, -69
A, 1577152631, 1577161970, 54, 924
PO, 1577161777, 1577162869, 22, -353
RLR, 1577157666, 1577163577, 69, 305
F, 1577158194, 1577164098, 9, 339
BME, 1577163553, 1577164146, 42, 956
BBYP, 1577162174, 1577164466, 75, 965
OYH, 1577160943, 1577165042, 62, -251
TO, 1577158590, 1577165735, 41, 660
D, 1577165825, 1577166536, 94, -484
EM, 1577158771, 1577166894, 88, 210
DK, 1577162138, 1577167458, 92, -111
W, 1577162562, 1577167758, 56, 722
ZNI, 1577164819, 1577168428, 24, 597
VCS, 1577159027, 1577168726, 32, -968
J, 1577167669, 1577169532, 26, 483
G, 1577169358, 1577170509, 16, 33
WUVL, 1577167543, 1577171017, 15, 511
J, 1577166255, 1577171061, 18, 67
NZIA, 1577169661, 1577171234, 54, -846
QSVE, 1577163305, 1577171675, 15, -555
EWI, 1577167101, 1577172063, 86, -705
E, 1577169694, 1577172441, 19, -550
A, 1577168992, 1577172626, 5, -764
WR, 1577170768, 1577172948, 48, 676
MP, 1577165833, 1577173766, 78, 361
KU, 1577167984, 1577174415, 18, -32
ZNMS, 1577164859, 1577174554, 93, -293
JZ, 1577169746, 1577174565, 99, -330
R, 1577172402, 1577175334, 95, 339
FOU, 1577174976, 1577176143, 43, 665
IY, 1577172780, 1577176365, 31, -537
P, 1577169821, 1577176960, 19, 727
CED, 1577176747, 1577177694, 70, -106
IDU, 1577173609, 1577177910, 69, 527
SA, 1577176521, 1577178750, 15, -489
IMH, 1577170853, 1577179274, 12, 61
A, 1577177624, 1577179806, 35, 98
Z, 1577173966, 1577180587, 70, -983
WZ, 1577177913, 1577180884, 14, 127
XOM, 1577175659, 1577181559, 50, 891
ROOR, 1577177641, 1577181938, 66, 199
LXWZ, 1577180788, 1577182937, 6, -979
W, 1577177676, 1577183689, 65, -222
HFBG, 1577176731, 1577184205, 16, 783
VZE, 1577177471, 1577184758, 68, -991
JV, 1577184387, 1577185301, 58, -185
GS, 1577182855, 1577186235, 17, 193
LXWZ, 1577180765, 1577186337, 74, -91
GJZ, 1577180801, 1577186903, 69, -623
VFUI, 1577181170, 1577187599, 74, -350
IT, 1577184168, 1577188526, 61, -994
DILX, 1577181663, 1577189177, 65, 330
EWR, 1577183733, 1577190085, 64, -70
E, 1577186155, 1577190499, 6, -411
I, 1577191458, 1577191458, 70, -328
WT, 1577192018, 1577192401, 49, 996
HUZH, 1577189811, 1577193301, 26, -847
CQ, 1577186543, 1577193799, 17, -567
WU, 1577185142, 1577194150, 9, 807
TRSQ, 1577185418, 1577195081, 23, -393
YLV, 1577189488, 1577195343, 45, -622
WRKS, 1577188908, 1577196270, 28, 254
KI, 1577194261, 1577196882, 66, -147
C, 1577193636, 1577197441, 57, 693
V, 1577195425, 1577198130, 84, 702
D, 1577189011, 1577198188, 79, 378
QVV, 1577191035, 1577199165, 19, -187
OJD, 1577190465, 1577199479, 7, 410
HJIQ, 1577195747, 1577200241, 54, 560
T, 1577197902, 1577200330, 65, -494
MLF, 1577196886, 1577200880, 38, 834
I, 1577194423, 1577201871, 60, -191
N, 1577192478, 1577201880, 59, -636
D, 1577201916, 1577202679, 25, -99
H, 1577200186, 1577203337, 86, -689
QZZ, 1577196239, 1577203576, 6, -959
IO, 1577201768, 1577204391, 54, 203
TVF, 1577200625, 1577204968, 27, 9
S, 1577202487, 1577205538, 66, -216
RA, 1577197733, 1577206360, 36, -359
RU, 1577196454, 1577206372, 21, 836
G, 1577201228, 1577206607, 23, -413
ROX, 1577200022, 1577206864, 57, 419
N, 1577203634, 1577207611, 98, -424
N, 1577199897, 1577207976, 74, -68
BQSC, 1577201781, 1577208328, 47, -51
WH, 1577204915, 1577208705, 74, 979
ENM, 1577208952, 1577209528, 62, -655
PERF, 1577207452, 1577209567, 97, 685
IEL, 1577203157, 1577210452, 95, 789
Z, 1577202097, 1577210876, 7, -121
LGA, 1577208622, 1577211080, 74, -695
DE, 1577210973, 1577211660, 75, -15
PYGV, 1577203092, 1577212538, 59, -945
CFVL, 1577205494, 1577213227, 81, 259
UQ, 1577205045, 1577213380, 90, 479
O, 1577206961, 1577214003, 57, 82
BPZF, 1577211376, 1577214502, 30, -353
UXXX, 1577211886, 1577215079, 47, -808
QMEF, 1577211414, 1577216050, 48, 115
T, 1577215557, 1577216991, 92, -558
F, 1577216985, 1577217642, 44, 196
NT, 1577214589, 1577218013, 99, -453
EM, 1577213944, 1577218889, 21, -768
GM, 1577213008, 1577219455, 26, 101
NIHQ, 1577216807, 1577219825, 71, 104
X, 1577216996, 1577220515, 35, 783
A, 1577213179, 1577220994, 35, -406
QF, 1577212667, 1577221427, 70, 623
UWZG, 1577218456, 1577221662, 20, 285
LTJP, 1577219570, 1577222138, 37, 543
SUG, 1577213620, 1577222434, 37, -750
M, 1577219287, 1577222783, 88, 455
TX, 1577212836, 1577222802, 11, -330
NDY, 1577221482, 1577222897, 91, -218
O, 1577214160, 1577223587, 45, -110
F, 1577222598, 1577223636, 8, -298
JEWJ, 1577214201, 1577224069, 57, 220
L, 1577220572, 1577224667, 23, -153
GK, 1577214833, 1577224750, 97, 980
T, 1577222851, 1577224988, 86, 339
IEY, 1577221847, 1577225322, 97, -163
O, 1577221363, 1577225675, 92, -470
YHCC, 1577223155, 1577225920, 53, -333
DHR, 1577221727, 1577225952, 50, 387
VAXX, 1577217496, 1577226637, 49, -969
ZSPZ, 1577217651, 1577227335, 46, -283
GY, 1577225758, 1577228171, 40, -509
DKR, 1577228125, 1577228256, 16, -963
IO, 1577223598, 1577228423, 96, 200
FT, 1577224641, 1577229230, 64, 202
UD, 1577222875, 1577230046, 17, -411
EP, 1577221847, 1577230466, 95, -701
SA, 1577221140, 1577230851, 57, 287
F, 1577222125, 1577230855, 29, -451
Q, 1577228202, 1577230874, 48, -189
EJZ, 1577221558, 1577231076, 88, 771
SYNG, 1577228037, 1577231315, 86, -390
FD, 1577230708, 1577231433, 11, 651
FT, 1577231105, 1577231656, 1, -750
WMQM, 1577222708, 1577231852, 32, 225
UXG, 1577231069, 1577232786, 37, -404
TI, 1577230945, 1577233335, 76, -826
YZ, 1577224038, 1577233804, 8, 375
J, 1577232738, 1577233861, 27, 677
PZXD, 1577227147, 1577234792, 46, 273
YRCW, 1577233138, 1577235756, 35, 6
MI, 1577229711, 1577236044, 28, 519
E, 1577226490, 1577236111, 56, -458
KHMV, 1577233895, 1577236990, 3, 216
PORR, 1577227408, 1577237237, 32, -59
U, 1577230804, 1577237320, 48, 487
PRU, 1577230389, 1577237489, 73, -562
GM, 1577228916, 1577237776, 26, -849
TH, 1577231572, 1577238611, 31, -681
SWB, 1577233186, 1577238706, 99, 165
ZJL, 1577231894, 1577239328, 85, -65
YQ, 1577230866, 1577240309, 88, 315
D, 1577239411, 1577240945, 53, 131
O, 1577238972, 1577241302, 34, -597
FXA, 1577241800, 1577242295, 94, 359
CX, 1577236132, 1577242838, 16, 768
SD, 1577236767, 1577243369, 89, 509
YHCY, 1577235228, 1577243795, 26, -227
ZUG, 1577244098, 1577244137, 60, -704
D, 1577243069, 1577244819, 74, 602
TE, 1577243574, 1577245681, 79, 227
N, 1577238271, 1577246253, 18, -732
BXU, 1577238695, 1577246563, 99, 815
CWAV, 1577244979, 1577247539, 77, 986
HKM, 1577238324, 1577248039, 95, -773
DKKH, 1577244556, 1577249028, 79, -225
B, 1577240158, 1577249396, 36, 310
Q, 1577241010, 1577249716, 29, 519
IDAZ, 1577243513, 1577250343, 13, -805
CUE, 1577250837, 1577250898, 69, 504
T, 1577247315, 1577251324, 75, 738
NA, 1577249651, 1577252214, 67, 975
ANLT, 1577252328, 1577252339, 78, -34
QW, 1577248418, 1577252725, 34, -961
ZOX, 1577243106, 1577252830, 2, 987
KIO, 1577245204, 1577253647, 85, -328
YIND, 1577247104, 1577254630, 5, -856
AC, 1577253892, 1577255597, 49, 853
E, 1577253716, 1577255661, 30, 508
YXP, 1577247316, 1577256287, 64, -647
FKXA, 1577249777, 1577256412, 67, 353
EADJ, 1577252999, 1577256865, 76, 128
VF, 1577252914, 1577256911, 34, 835
HFPA, 1577247723, 1577257283, 71, -484
MACD, 1577248062, 1577257499, 42, -955
LSKL, 1577251647, 1577258410, 26, -762
ACZ, 1577257329, 1577259330, 68, 890
RPUE, 1577258873, 1577259650, 37, 726
CED, 1577256120, 1577260230, 92, -969
COZ, 1577252350, 1577260894, 38, 465
JZ, 1577259728, 1577261564, 39, -554
DPR, 1577259269, 1577261745, 65, 332
IP, 1577261255, 1577262522, 64, 772
ZOG, 1577256167, 1577263368, 40, 945
ZWI, 1577257783, 1577263662, 85, -27
J, 1577264258, 1577264467, 40, -857
S, 1577261545, 1577264523, 53, 234
VUMQ, 1577257120, 1577265259, 46, 541
EF, 1577261078, 1577265331, 70, 129
BD, 1577258077, 1577265784, 4, -949
AJO, 1577262131, 1577266728, 41, -938
SLBS, 1577263478, 1577266810, 90, 700
BOPR, 1577258494, 1577266970, 58, -359
Y, 1577261454, 1577267449, 3, 757
BP, 1577264844, 1577267481, 62, -582
WOW, 1577259489, 1577268350, 29, -14
RG, 1577258538, 1577268384, 38, 933
YK, 1577260060, 1577268981, 50, -180
SWM, 1577260238, 1577269384, 61, -197
SM, 1577261163, 1577269608, 38, -353
TUPL, 1577262984, 1577270462, 16, 543
NU, 1577262783, 1577271143, 20, -196
Z, 1577270862, 1577271339, 41, 861
FA, 1577266782, 1577271514, 61, 840
J, 1577271064, 1577272101, 61, 908
PP, 1577265643, 1577272218, 22, 212
R, 1577267191, 1577272243, 96, 957
F, 1577264256, 1577272529, 60, 788
JN, 1577266334, 1577273290, 10, -854
VU, 1577268561, 1577273645, 67, -866
KELA, 1577272091, 1577274396, 46, 359
UN, 1577273792, 1577275146, 21, 843
W, 1577269028, 1577275169, 59, 996
CXEZ, 1577275000, 1577275860, 43, 731
UY, 1577267502, 1577276208, 72, -600
L, 1577276995, 1577277099, 54, -548
WZ, 1577267888, 1577277708, 16, -642
XYI, 1577278059, 1577278502, 28, -897
QUCQ, 1577272411, 1577278653, 68, 878
TYCO, 1577277743, 1577278800, 10, 521
C, 1577278260, 1577279069, 81, -962
LEKU, 1577274843, 1577279949, 26, 593
NUS, 1577274729, 1577280689, 97, -146
TSLM, 1577276137, 1577280730, 41, -309
YT, 1577273335, 1577281376, 38, 102
HKTC, 1577280202, 1577282100, 78, 7
VU, 1577273731, 1577282886, 78, -622
XTVH, 1577281691, 1577283414, 14, -798
FHN, 1577275860, 1577283697, 49, -967
VHSH, 1577277781, 1577284252, 26, 186
SR, 1577277987, 1577284939, 75, -515
UI, 1577278350, 1577285404, 26, -756
POME, 1577278795, 1577286095, 75, -878
YDT, 1577278747, 1577286919, 79, -595
HM, 1577284552, 1577287788, 31, 148
MXPX, 1577285459, 1577288651, 36, 954
S, 1577279363, 1577288728, 19, 698
UY, 1577287153, 1577288818, 54, 598
IPF, 1577280501, 1577289640, 2, 493
XW, 1577289923, 1577290193, 42, 535
V, 1577282340, 1577290931, 6, 550
EXQ, 1577287437, 1577291295, 18, -983
JID, 1577287974, 1577291441, 28, 561
N, 1577286771, 1577292195, 90, -974
BRUD, 1577290042, 1577292853, 98, -113
N, 1577290705, 1577293808, 56, -13
ZQO, 1577285690, 1577294644, 59, -546
KLH, 1577286003, 1577294862, 41, -874
RDJ, 1577285647, 1577295566, 53, -456
NWO, 1577289715, 1577296041, 24, -61
VURW, 1577294858, 1577296052, 41, 218
YI, 1577287807, 1577296508, 61, 560
T, 1577288329, 1577296561, 68, -344
OB, 1577289254, 1577296811, 6, -646
DKR, 1577296376, 1577297679, 84, -342
U, 1577290810, 1577298345, 71, 662
W, 1577297889, 1577298667, 10, -665
NE, 1577294535, 1577299383, 98, -729
LFGC, 1577296938, 1577299730, 63, -535
PVT, 1577297499, 1577300611, 20, 163
USE, 1577295544, 1577301331, 6, -179
ZESZ, 1577299460, 1577302212, 9, -688
SV, 1577301380, 1577302915, 77, -479
ZRG, 1577296585, 1577303890, 51, 318
DDA, 1577296913, 1577304656, 91, -939
HA, 1577300263, 1577305245, 61, 397
ZSFS, 1577300057, 1577305599, 14, -62
JSBJ, 1577306117, 1577306342, 68, 420
HRD, 1577302751, 1577306783, 82, 421
WU, 1577301943, 1577306977, 37, 449
BYXJ, 1577299145, 1577307128, 54, 215
ZA, 1577301466, 1577308073, 3, 399
T, 1577301818, 1577308455, 38, 169
NZR, 1577308419, 1577308604, 31, -77
VX, 1577309070, 1577309557, 80, 742
WZXH, 1577300429, 1577309919, 21, 174
Y, 1577308733, 1577310004, 88, -913
E, 1577310418, 1577310560, 53, 746
YOZ, 1577300666, 1577310643, 98, 683
BQC, 1577311219, 1577311420, 24, 280
I, 1577309626, 1577311595, 91, 920
ZWI, 1577301742, 1577311697, 67, -849
UDZ, 1577308160, 1577312693, 44, -635
KL, 1577305180, 1577312948, 34, -672
VYZ, 1577308167, 1577313082, 43, 217
W, 1577313370, 1577314037, 96, -69
CH, 1577307296, 1577314379, 57, -415
R, 1577313089, 1577315267, 92, -316
D, 1577312373, 1577315827, 45, 281
JRUD, 1577310855, 1577316456, 80, -882
IIH, 1577309646, 1577316456, 8, -748
MD, 1577309500, 1577317140, 30, -442
BZO, 1577316828, 1577317175, 21, -358
Y, 1577308603, 1577317463, 15, 683
IC, 1577308998, 1577317500, 99, 691
VQ, 1577317889, 1577318289, 79, 504
O, 1577316008, 1577318684, 90, -368
CYL, 1577313028, 1577319345, 44, -733
K, 1577310299, 1577319469, 65, 193
KUGQ, 1577318570, 1577319995, 13, 500
MQG, 1577316583, 1577320738, 95, -669
GKVM, 1577314045, 1577320888, 23, -655
KNVI, 1577311816, 1577321532, 55, -546
IVCJ, 1577320967, 1577322299, 88, 134
JYA, 1577318508, 1577322955, 2, -630
IKM, 1577321049, 1577323075, 40, 126
KELA, 1577314626, 1577323721, 5, -633
K, 1577321595, 1577324700, 73, -592
SM, 1577321667, 1577325677, 27, 526
KIQK, 1577322148, 1577325830, 42, -509
DQL, 1577323664, 1577326222, 56, 43
J, 1577322475, 1577326520, 77, -207
X, 1577324626, 1577327468, 67, 491
EO, 1577318906, 1577328202, 37, 839
AC, 1577324684, 1577328659, 68, 929
Q, 1577327151, 1577328914, 25, -655
X, 1577321841, 1577329666, 16, -903
SZ, 1577326592, 1577330056, 52, -455
FGV, 1577325245, 1577330631, 34, -575
SR, 1577323986, 1577331323, 52, -920
BY, 1577331512, 1577331546, 50, 750
JS, 1577326807, 1577332541, 60, -460
IT, 1577331095, 1577332663, 60, 562
SAI, 1577331528, 1577332828, 62, 423
LSWI, 1577329122, 1577333216, 10, 821
FGQE, 1577333548, 1577334134, 47, -381
L, 1577328116, 1577334655, 21, 789
HXCC, 1577332584, 1577335403, 28, 982
B, 1577328741, 1577336220, 25, 233
J, 1577327245, 1577336638, 56, 947
SUCF, 1577336050, 1577337200, 81, 415
QJ, 1577328901, 1577338014, 59, -841
ZHP, 1577337913, 1577338950, 29, 423
U, 1577329925, 1577339418, 70, -223
ZL, 1577331791, 1577340301, 63, 346
N, 1577339345, 1577340941, 48, -952
MO, 1577336913, 1577341920, 50, 640
D, 1577333891, 1577342326, 50, -990
Z, 1577336244, 1577343163, 20, 705
G, 1577339285, 1577343876, 54, -35
BM, 1577341997, 1577344345, 17, -33
ISBP, 1577340179, 1577345056, 14, -615
SCNT, 1577341351, 1577345710, 57, 404
QVAW, 1577340065, 1577346145, 47, 432
UDY, 1577342275, 1577346769, 70, 621
XYI, 1577340445, 1577346960, 77, 142
RWK, 1577340925, 1577347141, 99, 212
Y, 1577344568, 1577347885, 2, -571
OB, 1577341741, 1577348804, 31, 511
SJ, 1577347945, 1577349205, 50, 386
P, 1577339403, 1577349310, 82, 511
R, 1577343973, 1577349329, 36, 662
J, 1577342258, 1577349389, 57, -218
OLX, 1577344988, 1577349421, 96, 588
WMCT, 1577343564, 1577349525, 26, -135
W, 1577349020, 1577350443, 94, 773
GM, 1577348963, 1577350508, 9, 810
EX, 1577342698, 1577350698, 24, 626
IZL, 1577341174, 1577350906, 18, 601
B, 1577349707, 1577351111, 91, 375
C, 1577350406, 1577352069, 70, -443
MY, 1577345207, 1577352578, 39, 895
P, 1577347532, 1577353455, 47, 161
P, 1577348042, 1577354360, 66, 391
ZNH, 1577352526, 1577354592, 15, 810
OIU, 1577350566, 1577354723, 45, -582
MWS, 1577353235, 1577355501, 26, 991
OG, 1577351884, 1577356400, 80, -313
EKN, 1577352743, 1577356853, 29, 878
T, 1577352454, 1577357469, 60, -96
OA, 1577353246, 1577358043, 22, 620
MC, 1577358595, 1577358794, 79, -855
ROD, 1577356046, 1577358887, 18, -309
RJEU, 1577356170, 1577359537, 48, -424
MH, 1577351700, 1577359991, 32, 19
KGB, 1577351635, 1577360812, 21, 787
AQPR, 1577353282, 1577361441, 1, 783
